   atom O2B O based-on 0 C2B 0 C1B 1 O2  bond-length: 1.43971 angle: 109.97759 tors:  -73.
   atom O3B O based-on 0 C3B 0 C2B 0 C1B bond-length: 1.43495 angle: 109.14116 tors: -172.
   atom O4B O based-on 0 C4B 0 C3B 0 C2B bond-length: 1.44418 angle: 108.20904 tors: 169.
