C1 C1 5.18175 0.0 1 0.0 0
C1 C2 6.08717 0.0 1 0.0 0
C1 C3 6.01879 0.0 1 0.0 0
C1 C4 4.72638 0.0 1 0.0 0
C1 C5 3.69045 0.0 1 0.0 0
C1 C6 2.39891 0.0 1 0.0 0
C1 O2 6.2496 0.0 1 0.0 0
C1 O3 7.01908 0.0 1 0.0 0
C1 O4 5.22409 0.0 1 0.0 0
C1 O5 3.7782 0.0 1 0.0 0
C1 O6 1.39561 0.0 1 0.0 0
C2 C1 5.70082 0.0 1 0.0 0
C2 C2 6.66467 0.0 1 0.0 0
C2 C3 6.87721 0.0 1 0.0 0
C2 C4 5.71432 0.0 1 0.0 0
C2 C5 4.73674 0.0 1 0.0 0
C2 C6 3.69677 0.0 1 0.0 0
C2 O2 6.58046 0.0 1 0.0 0
C2 O3 7.81814 0.0 1 0.0 0
C2 O4 6.4255 0.0 1 0.0 0
C2 O5 4.39784 0.0 1 0.0 0
C2 O6 2.37135 0.0 1 0.0 0
C3 C1 5.80105 0.0 1 0.0 0
C3 C2 6.48828 0.0 1 0.0 0
C3 C3 6.72676 0.0 1 0.0 0
C3 C4 5.60407 0.0 1 0.0 0
C3 C5 4.98371 0.0 1 0.0 0
C3 C6 4.1358 0.0 1 0.0 0
C3 O2 6.09185 0.0 1 0.0 0
C3 O3 7.4382 0.0 1 0.0 0
C3 O4 6.39455 0.0 1 0.0 0
C3 O5 4.56527 0.0 1 0.0 0
C3 O6 2.95582 0.0 1 0.0 0
C4 C1 6.58716 0.0 1 0.0 0
C4 C2 7.0355 0.0 1 0.0 0
C4 C3 6.96772 0.0 1 0.0 0
C4 C4 5.67833 0.0 1 0.0 0
C4 C5 5.33135 0.0 1 0.0 0
C4 C6 4.31059 0.0 1 0.0 0
C4 O2 6.61432 0.0 1 0.0 0
C4 O3 7.50094 0.0 1 0.0 0
C4 O4 6.18879 0.0 1 0.0 0
C4 O5 5.28277 0.0 1 0.0 0
C4 O6 3.52459 0.0 1 0.0 0
C5 C1 6.08781 0.0 1 0.0 0
C5 C2 6.45571 0.0 1 0.0 0
C5 C3 6.10015 0.0 1 0.0 0
C5 C4 4.66787 0.0 1 0.0 0
C5 C5 4.3832 0.0 1 0.0 0
C5 C6 3.22143 0.0 1 0.0 0
C5 O2 6.26426 0.0 1 0.0 0
C5 O3 6.6621 0.0 1 0.0 0
C5 O4 4.9295 0.0 1 0.0 0
C5 O5 4.72362 0.0 1 0.0 0
C5 O6 2.89508 0.0 1 0.0 0
C6 C1 7.27498 0.0 1 0.0 0
C6 C2 7.4486 0.0 1 0.0 0
C6 C3 6.84138 0.0 1 0.0 0
C6 C4 5.36758 0.0 1 0.0 0
C6 C5 5.35647 0.0 1 0.0 0
C6 C6 4.19791 0.0 1 0.0 0
C6 O2 7.25641 0.0 1 0.0 0
C6 O3 7.20587 0.0 1 0.0 0
C6 O4 5.26682 0.0 1 0.0 0
C6 O5 5.95259 0.0 1 0.0 0
C6 O6 4.23399 0.0 1 0.0 0
O2 C1 7.07177 0.0 1 0.0 0
O2 C2 8.06646 0.0 1 0.0 0
O2 C3 8.22137 0.0 1 0.0 0
O2 C4 6.99077 0.0 1 0.0 0
O2 C5 5.99768 0.0 1 0.0 0
O2 C6 4.80233 0.0 1 0.0 0
O2 O2 7.99169 0.0 1 0.0 0
O2 O3 9.15541 0.0 1 0.0 0
O2 O4 7.56235 0.0 1 0.0 0
O2 O5 5.76369 0.0 1 0.0 0
O2 O6 3.60395 0.0 1 0.0 0
O3 C1 6.76547 0.0 1 0.0 0
O3 C2 7.47573 0.0 1 0.0 0
O3 C3 7.8895 0.0 1 0.0 0
O3 C4 6.87995 0.0 1 0.0 0
O3 C5 6.27255 0.0 1 0.0 0
O3 C6 5.51537 0.0 1 0.0 0
O3 O2 6.92674 0.0 1 0.0 0
O3 O3 8.54903 0.0 1 0.0 0
O3 O4 7.74827 0.0 1 0.0 0
O3 O5 5.66319 0.0 1 0.0 0
O3 O6 4.25664 0.0 1 0.0 0
O4 C1 6.9693 0.0 1 0.0 0
O4 C2 7.15835 0.0 1 0.0 0
O4 C3 7.1054 0.0 1 0.0 0
O4 C4 5.93957 0.0 1 0.0 0
O4 C5 5.91671 0.0 1 0.0 0
O4 C6 5.14651 0.0 1 0.0 0
O4 O2 6.48795 0.0 1 0.0 0
O4 O3 7.38936 0.0 1 0.0 0
O4 O4 6.48429 0.0 1 0.0 0
O4 O5 5.80836 0.0 1 0.0 0
O4 O6 4.50689 0.0 1 0.0 0
O5 C1 6.0264 0.0 1 0.0 0
O5 C2 6.662 0.0 1 0.0 0
O5 C3 6.31466 0.0 1 0.0 0
O5 C4 4.85818 0.0 1 0.0 0
O5 C5 4.17439 0.0 1 0.0 0
O5 C6 2.73906 0.0 1 0.0 0
O5 O2 6.74204 0.0 1 0.0 0
O5 O3 7.12023 0.0 1 0.0 0
O5 O4 5.05148 0.0 1 0.0 0
O5 O5 4.60042 0.0 1 0.0 0
O5 O6 2.3542 0.0 1 0.0 0
O6 C1 7.79317 0.0 1 0.0 0
O6 C2 8.06303 0.0 1 0.0 0
O6 C3 7.31841 0.0 1 0.0 0
O6 C4 5.79348 0.0 1 0.0 0
O6 C5 5.63649 0.0 1 0.0 0
O6 C6 4.32293 0.0 1 0.0 0
O6 O2 8.09407 0.0 1 0.0 0
O6 O3 7.79184 0.0 1 0.0 0
O6 O4 5.43731 0.0 1 0.0 0
O6 O5 6.44351 0.0 1 0.0 0
O6 O6 4.56371 0.0 1 0.0 0
C1 C1 5.18175 0.0 1 0.0 0
C1 C2 6.08717 0.0 1 0.0 0
C1 C3 6.01879 0.0 1 0.0 0
C1 C4 4.72638 0.0 1 0.0 0
C1 C5 3.69045 0.0 1 0.0 0
C1 C6 2.39891 0.0 1 0.0 0
C1 O2 6.2496 0.0 1 0.0 0
C1 O3 7.01908 0.0 1 0.0 0
C1 O4 5.22409 0.0 1 0.0 0
C1 O5 3.7782 0.0 1 0.0 0
C1 O6 1.39561 0.0 1 0.0 0
C2 C1 5.70082 0.0 1 0.0 0
C2 C2 6.66467 0.0 1 0.0 0
C2 C3 6.87721 0.0 1 0.0 0
C2 C4 5.71432 0.0 1 0.0 0
C2 C5 4.73674 0.0 1 0.0 0
C2 C6 3.69677 0.0 1 0.0 0
C2 O2 6.58046 0.0 1 0.0 0
C2 O3 7.81814 0.0 1 0.0 0
C2 O4 6.4255 0.0 1 0.0 0
C2 O5 4.39784 0.0 1 0.0 0
C2 O6 2.37135 0.0 1 0.0 0
C3 C1 5.80105 0.0 1 0.0 0
C3 C2 6.48828 0.0 1 0.0 0
C3 C3 6.72676 0.0 1 0.0 0
C3 C4 5.60407 0.0 1 0.0 0
C3 C5 4.98371 0.0 1 0.0 0
C3 C6 4.1358 0.0 1 0.0 0
C3 O2 6.09185 0.0 1 0.0 0
C3 O3 7.4382 0.0 1 0.0 0
C3 O4 6.39455 0.0 1 0.0 0
C3 O5 4.56527 0.0 1 0.0 0
C3 O6 2.95582 0.0 1 0.0 0
C4 C1 6.58716 0.0 1 0.0 0
C4 C2 7.0355 0.0 1 0.0 0
C4 C3 6.96772 0.0 1 0.0 0
C4 C4 5.67833 0.0 1 0.0 0
C4 C5 5.33135 0.0 1 0.0 0
C4 C6 4.31059 0.0 1 0.0 0
C4 O2 6.61432 0.0 1 0.0 0
C4 O3 7.50094 0.0 1 0.0 0
C4 O4 6.18879 0.0 1 0.0 0
C4 O5 5.28277 0.0 1 0.0 0
C4 O6 3.52459 0.0 1 0.0 0
C5 C1 6.08781 0.0 1 0.0 0
C5 C2 6.45571 0.0 1 0.0 0
C5 C3 6.10015 0.0 1 0.0 0
C5 C4 4.66787 0.0 1 0.0 0
C5 C5 4.3832 0.0 1 0.0 0
C5 C6 3.22143 0.0 1 0.0 0
C5 O2 6.26426 0.0 1 0.0 0
C5 O3 6.6621 0.0 1 0.0 0
C5 O4 4.9295 0.0 1 0.0 0
C5 O5 4.72362 0.0 1 0.0 0
C5 O6 2.89508 0.0 1 0.0 0
C6 C1 7.27498 0.0 1 0.0 0
C6 C2 7.4486 0.0 1 0.0 0
C6 C3 6.84138 0.0 1 0.0 0
C6 C4 5.36758 0.0 1 0.0 0
C6 C5 5.35647 0.0 1 0.0 0
C6 C6 4.19791 0.0 1 0.0 0
C6 O2 7.25641 0.0 1 0.0 0
C6 O3 7.20587 0.0 1 0.0 0
C6 O4 5.26682 0.0 1 0.0 0
C6 O5 5.95259 0.0 1 0.0 0
C6 O6 4.23399 0.0 1 0.0 0
O2 C1 7.07177 0.0 1 0.0 0
O2 C2 8.06646 0.0 1 0.0 0
O2 C3 8.22137 0.0 1 0.0 0
O2 C4 6.99077 0.0 1 0.0 0
O2 C5 5.99768 0.0 1 0.0 0
O2 C6 4.80233 0.0 1 0.0 0
O2 O2 7.99169 0.0 1 0.0 0
O2 O3 9.15541 0.0 1 0.0 0
O2 O4 7.56235 0.0 1 0.0 0
O2 O5 5.76369 0.0 1 0.0 0
O2 O6 3.60395 0.0 1 0.0 0
O3 C1 6.76547 0.0 1 0.0 0
O3 C2 7.47573 0.0 1 0.0 0
O3 C3 7.8895 0.0 1 0.0 0
O3 C4 6.87995 0.0 1 0.0 0
O3 C5 6.27255 0.0 1 0.0 0
O3 C6 5.51537 0.0 1 0.0 0
O3 O2 6.92674 0.0 1 0.0 0
O3 O3 8.54903 0.0 1 0.0 0
O3 O4 7.74827 0.0 1 0.0 0
O3 O5 5.66319 0.0 1 0.0 0
O3 O6 4.25664 0.0 1 0.0 0
O4 C1 6.9693 0.0 1 0.0 0
O4 C2 7.15835 0.0 1 0.0 0
O4 C3 7.1054 0.0 1 0.0 0
