C1 C1 5.27954016043 0.378329251096 187 0.169300051094 0.373770645196
C1 C2 5.96925363636 0.42217191806 187 0.112970411415 0.398126151267
C1 C3 5.71114 0.395575916656 187 0.139271635726 0.446051927526
C1 C4 4.40299786096 0.415232902715 187 0.145496643966 0.44687594216
C1 C5 3.54668588235 0.218268206331 187 0.260352884187 0.564299587537
C1 C6 2.37433187166 0.0685841981397 187 0.156576426602 0.339890141782
C1 O2 6.04939673797 0.667936965957 187 0.146549594646 0.434816010703
C1 O3 6.65829823529 0.544299102993 187 0.137947793309 0.440287364447
C1 O4 4.6886059893 0.527960893841 187 0.132497833084 0.381872156366
C1 O5 3.9710655615 0.374447922715 187 0.186894455975 0.343098307321
C1 O6 1.43560973262 0.0318009807711 187 0.224677390547 0.25962483831
C2 C1 5.93235010695 0.496520960456 187 0.124559884257 0.292753182634
C2 C2 6.65884203209 0.700181384858 187 0.122148551691 0.405427439789
C2 C3 6.53156117647 0.647960063286 187 0.125257480607 0.415800357373
C2 C4 5.33696358289 0.669622228723 187 0.112931207802 0.481254491506
C2 C5 4.50374994652 0.313950004986 187 0.124661959082 0.400472454441
C2 C6 3.50890860963 0.287450414684 187 0.201576093005 0.4027376354
C2 O2 6.65340112299 1.12347109537 187 0.169507342013 0.462614880397
C2 O3 7.44883919786 0.921047046807 187 0.144178522542 0.460399881628
C2 O4 5.68729171123 0.65923239936 187 0.0893930525954 0.418290148513
C2 O5 4.72671219251 0.463815701306 187 0.140909959696 0.302415663547
C2 O6 2.43008197861 0.0610485225602 187 0.159892945703 0.330990000243
C3 C1 6.3574102139 0.445559962949 187 0.0891240297397 0.320071144587
C3 C2 7.01882508021 0.679133346506 187 0.111085546927 0.454483897467
C3 C3 6.94701256684 0.760503828595 187 0.17206171303 0.587335095694
C3 C4 5.8048702139 0.834203080325 187 0.169770654996 0.641639226644
C3 C5 5.10392395722 0.241856644945 187 0.137398593421 0.381454799387
C3 C6 4.20374203209 0.282087814812 187 0.183237969317 0.403858571569
C3 O2 6.89269454545 1.15303935888 187 0.135542309503 0.570721825528
C3 O3 7.76044385027 1.18985748953 187 0.186102490644 0.662797685265
C3 O4 6.19261764706 0.926457377195 187 0.136191400272 0.557361754347
C3 O5 5.2176773262 0.392355621756 187 0.0922444223501 0.298411191452
C3 O6 3.00332614973 0.11714067803 187 0.0944475852544 0.324755871465
C4 C1 7.05918946524 0.471135156035 187 0.0379800945399 0.339632484543
C4 C2 7.65312352941 0.53009740513 187 0.0584529269986 0.470711425198
C4 C3 7.50436085561 0.681363486194 187 0.15386690883 0.608712423008
C4 C4 6.28712663102 0.76598308871 187 0.166999492124 0.627085806538
C4 C5 5.68117497326 0.207571125931 187 0.0748160138783 0.281756965525
C4 C6 4.65707989305 0.240127490391 187 0.057235250744 0.330718240608
C4 O2 7.46489406417 0.898139991825 187 0.0574318787473 0.469202790406
C4 O3 8.23431106952 1.10650312746 187 0.172835710492 0.662564757919
C4 O4 6.55823176471 1.02556278854 187 0.131315820591 0.59114667814
C4 O5 5.8668115508 0.450161534968 187 0.0625948636104 0.340737560282
C4 O6 3.54101240642 0.127266325972 187 0.0869422325646 0.271592531907
C5 C1 6.4558713369 0.542585959389 187 0.0790361825772 0.39965927873
