row.names,#a,&a,0a,0b,0i,1L,1[,1a,1b,1c,1e,1f,1g,1m,1o,1t,1z,2[,2a,2h,2o,3a,3b,3d,4a,4b,4d,4g,4n,4p,4s,5d,5j,5q,5z,6d,6g,6j,6n,6p,7a,7d,7p,7r,8d,9a,2g,2u,2z,3g,5n,5r
11.84,0,3.21155E-032,1.30757E-016,1.92116E-032,0,0,3.65827E-022,1.45338E-027,3.85145E-035,0,0,1.76326E-025,3.43334E-027,4.12012E-015,2.53444E-024,5.87872E-024,2.17948E-036,2.11528E-015,0.0000000000000484049,0.000000000000122727,8.20282E-017,0.0000000000428305,0.00000000020392,0.00000000846021,0.000000000000121465,2.83793E-016,0.0000000000000488895,1.32395E-032,1.74654E-026,5.58538E-018,0,0.000000000124369,0.000000165118,0.000000036111,0,0.000000000000910746,1.35959E-018,0.000000000673079,5.09612E-032,6.51977E-019,2.07915E-027,0.000000000000380454,0.000000000000506965,2.87368E-023,0.000000000000968418,0.000000000711692,8.80406E-026,0.000000000000367507,1.19795E-034,0.00000000000133135,1.44029E-023,0.00000000603487
11.85,0,2.33522E-032,1.04883E-016,1.39287E-032,0,0,2.82325E-022,1.09762E-027,2.76891E-035,0,0,1.3275E-025,2.56579E-027,3.33489E-015,1.92198E-024,4.46811E-024,1.54902E-036,1.71119E-015,0.0000000000000396241,0.000000000000100301,6.53496E-017,0.00000000003592,0.000000000171484,0.00000000721565,0.0000000000000993504,2.28074E-016,0.0000000000000398296,9.60447E-033,1.30848E-026,4.4218E-018,0,0.000000000104275,0.000000143317,0.0000000309734,0,0.000000000000749362,1.07288E-018,0.000000000567906,3.70484E-032,5.13883E-019,1.55098E-027,0.000000000000312704,0.000000000000416858,2.1938E-023,0.000000000000799607,0.000000000603988,6.62759E-026,0.000000000000301801,8.58158E-035,0.00000000000109529,1.09836E-023,0.00000000514557
11.86,0,1.69684E-032,8.40697E-017,1.00915E-032,0,0,2.1773E-022,8.28368E-028,1.98926E-035,0,0,9.98734E-026,1.91613E-027,2.6974E-015,1.4565E-024,3.39359E-024,1.10016E-036,1.38334E-015,0.0000000000000324134,0.0000000000000819163,5.20258E-017,0.0000000000301032,0.000000000144106,0.00000000614989,0.0000000000000812048,1.83165E-016,0.0000000000000324256,6.96265E-033,9.79601E-027,3.49816E-018,0,0.0000000000873666,0.000000124308,0.0000000265478,0,0.000000000000616142,8.46039E-019,0.000000000478834,2.69152E-032,4.04756E-019,1.15618E-027,0.000000000000256837,0.000000000000342528,1.6736E-023,0.000000000000659758,0.000000000512219,4.98568E-026,0.000000000000247668,6.14319E-035,0.000000000000900458,8.37015E-024,0.00000000438424
11.87,0,1.23204E-032,6.73361E-017,7.30592E-033,0,0,1.67788E-022,6.24692E-028,1.42805E-035,0,0,7.50823E-026,1.42989E-027,2.18014E-015,1.10293E-024,2.57554E-024,7.80781E-037,1.11746E-015,0.0000000000000264953,0.0000000000000668518,4.13877E-017,0.0000000000252096,0.00000000012101,0.00000000523772,0.0000000000000663242,1.46989E-016,0.0000000000000263782,5.04367E-033,7.32833E-027,2.7654E-018,0,0.0000000000731458,0.000000107742,0.0000000227377,0,0.00000000000050623,6.66657E-019,0.00000000040344,1.95387E-032,3.18566E-019,8.61223E-028,0.000000000000210794,0.000000000000281245,1.27579E-023,0.000000000000543967,0.00000000043407,3.74771E-026,0.000000000000203094,4.39433E-035,0.000000000000739741,6.37375E-024,0.00000000373281
11.88,0,8.93903E-033,5.38941E-017,5.2854E-033,0,0,1.29208E-022,4.70753E-028,1.02443E-035,0,0,5.64041E-026,1.06627E-027,1.76079E-015,8.34576E-025,1.95327E-024,5.53713E-037,9.02043E-016,0.0000000000000216422,0.0000000000000545185,3.2901E-017,0.0000000000210962,0.000000000101543,0.00000000445767,0.0000000000000541314,1.17872E-016,0.0000000000000214431,3.65094E-033,5.47829E-027,2.18454E-018,0,0.0000000000611957,0.0000000933172,0.0000000194603,0,0.000000000000415625,5.24927E-019,0.000000000339675,1.41736E-032,2.5055E-019,6.41051E-028,0.00000000000017288,0.000000000000230762,9.71842E-024,0.000000000000448174,0.000000000367577,2.81509E-026,0.000000000000166422,3.14106E-035,0.000000000000607276,4.85E-024,0.00000000317589
11.89,0,6.48099E-033,4.3104E-017,3.82089E-033,0,0,9.94271E-023,3.54491E-028,7.34337E-036,0,0,4.23417E-026,7.94541E-028,1.42107E-015,6.31058E-025,1.48027E-024,3.92396E-037,7.27624E-016,0.0000000000000176653,0.0000000000000444285,2.61356E-017,0.0000000000176412,0.0000000000851473,0.00000000379109,0.0000000000000441482,9.44543E-017,0.0000000000000174186,2.64087E-033,4.09231E-027,1.72445E-018,0,0.0000000000511611,0.0000000807662,0.0000000166432,0,0.00000000000034099,4.13028E-019,0.000000000285786,1.02742E-032,1.96913E-019,4.7682E-028,0.000000000000141683,0.000000000000189205,7.39769E-024,0.000000000000368984,0.000000000311044,2.11301E-026,0.000000000000136273,2.2436E-035,0.000000000000498175,3.68784E-024,0.00000000270011
11.9,0,4.69559E-033,3.44499E-017,2.76026E-033,0,0,7.64566E-023,2.66755E-028,5.26035E-036,0,0,3.17631E-026,5.91651E-028,1.14608E-015,4.76836E-025,1.12102E-024,2.77884E-037,5.8652E-016,0.0000000000000144091,0.0000000000000361806,2.07469E-017,0.0000000000147415,0.0000000000713488,0.00000000322194,0.0000000000000359808,7.56355E-017,0.0000000000000141395,1.90892E-033,3.05485E-027,1.3603E-018,0,0.0000000000427419,0.0000000698545,0.0000000142238,0,0.00000000000027956,3.24754E-019,0.000000000240279,7.44236E-033,1.54651E-019,3.54417E-028,0.000000000000116034,0.000000000000155025,5.62721E-024,0.000000000000303573,0.000000000263018,1.58493E-026,0.000000000000111507,1.60146E-035,0.000000000000408391,2.80219E-024,0.000000002294
11.91,0,3.39945E-033,2.75127E-017,1.99254E-033,0,0,5.87488E-023,2.00583E-028,3.76524E-036,0,0,2.38095E-026,4.40239E-028,9.23619E-016,3.60032E-025,8.48319E-025,1.9664E-037,4.7243E-016,0.0000000000000117444,0.0000000000000294421,1.64569E-017,0.0000000000123094,0.0000000000597427,0.00000000273625,0.0000000000000293027,6.05208E-017,0.0000000000000114691,1.37879E-033,2.27867E-027,1.07225E-018,0,0.0000000000356819,0.0000000603732,0.000000012147,0,0.000000000000229028,2.55155E-019,0.000000000201872,5.38698E-033,1.2137E-019,2.63237E-028,0.000000000000094957,0.000000000000126925,4.27726E-024,0.000000000000249573,0.000000000222242,1.18792E-026,0.0000000000000911739,1.14224E-035,0.000000000000334543,2.12763E-024,0.00000000194753
11.92,0,2.45931E-033,2.19565E-017,1.43731E-033,0,0,4.51095E-023,1.50716E-028,2.69319E-036,0,0,1.78345E-026,3.27339E-028,7.43794E-016,2.71642E-025,6.41489E-025,1.39048E-037,3.80257E-016,9.56557E-015,0.0000000000000239414,1.30446E-017,0.000000000010271,0.0000000000499887,0.00000000232211,0.0000000000000238468,4.83913E-017,9.29623E-015,9.95166E-034,1.69847E-027,8.44579E-019,0,0.0000000000297666,0.0000000521416,0.000000010366,0,0.000000000000187494,2.00326E-019,0.000000000169483,3.89641E-033,9.51817E-020,1.95374E-028,0.0000000000000776526,0.000000000000103845,3.2488E-024,0.000000000000205031,0.000000000187651,8.89718E-027,0.0000000000000744947,8.14013E-036,0.000000000000273853,1.61428E-024,0.00000000165221
11.93,0,1.77787E-033,1.75096E-017,1.03604E-033,0,0,3.46117E-023,1.13164E-028,1.92488E-036,0,0,1.33493E-026,2.43217E-028,5.98545E-016,2.04804E-025,4.84734E-025,9.82519E-038,3.05848E-016,7.78537E-015,0.0000000000000194544,1.03323E-017,0.00000000000856398,0.0000000000417972,0.00000000196925,0.0000000000000193928,3.86647E-017,7.52956E-015,7.17756E-034,1.26508E-027,6.64771E-019,0,0.0000000000248141,0.0000000450002,0.00000000883964,0,0.000000000000153381,1.57165E-019,0.00000000014219,2.81623E-033,7.45905E-020,1.449E-028,0.0000000000000634556,0.0000000000000849014,2.46585E-024,0.000000000000168316,0.000000000158329,6.65887E-027,0.0000000000000608228,5.79754E-036,0.000000000000224013,1.2239E-024,0.00000000140066
11.94,0,1.28436E-033,1.39535E-017,7.4628E-034,0,0,2.65383E-023,8.49091E-029,1.37487E-036,0,0,9.98511E-027,1.80588E-028,4.81321E-016,1.54303E-025,3.66027E-025,6.93771E-038,2.45826E-016,6.33204E-015,0.0000000000000157973,8.17828E-018,0.0000000000071356,0.0000000000349237,0.00000000166884,0.0000000000000157595,3.08713E-017,6.09432E-015,5.17317E-034,9.41621E-028,5.22877E-019,0,0.000000000020671,0.0000000388098,0.00000000753269,0,0.000000000000125386,1.23216E-019,0.000000000119209,2.03409E-033,5.84133E-020,1.07392E-028,0.0000000000000518177,0.000000000000069365,1.87028E-024,0.000000000000138079,0.000000000133494,4.98018E-027,0.000000000000049625,4.12625E-036,0.000000000000183116,9.27277E-025,0.00000000118657
11.95,0,9.27132E-034,1.11113E-017,5.37154E-034,0,0,2.03328E-023,6.36609E-029,9.81269E-037,0,0,7.46311E-027,1.33985E-028,3.86765E-016,1.16167E-025,2.76182E-025,4.8951E-038,1.97437E-016,5.1462E-015,0.0000000000000128182,6.46847E-018,0.00000000000594104,0.0000000000291591,0.00000000141323,0.0000000000000127975,2.46303E-017,4.92897E-015,3.7257E-034,7.00334E-028,4.10962E-019,0,0.000000000017207,0.0000000334466,0.00000000641421,0,0.000000000000102425,9.6528E-020,0.0000000000998697,1.46805E-033,4.57105E-020,7.95328E-029,0.0000000000000422828,0.0000000000000566301,1.41749E-024,0.00000000000011319,0.000000000112471,3.72188E-027,0.0000000000000404588,2.93454E-036,0.000000000000149576,7.02012E-025,0.00000000100447
11.96,0,6.68778E-034,8.8416E-018,3.86349E-034,0,0,1.5567E-023,4.76953E-029,6.9984E-037,0,0,5.57405E-027,9.93373E-029,3.10559E-016,8.73932E-026,2.08239E-025,3.45136E-038,1.58459E-016,4.17943E-015,0.0000000000000103934,5.11242E-018,0.00000000000494288,0.0000000000243286,0.00000000119592,0.0000000000000103847,1.96367E-017,3.98356E-015,2.68129E-034,5.20497E-028,3.22768E-019,0,0.0000000000143132,0.000000028804,0.00000000545784,0,0.0000000000000836084,7.55656E-020,0.0000000000836083,1.05876E-033,3.57444E-020,5.88581E-029,0.0000000000000344773,0.0000000000000462002,1.07354E-024,0.0000000000000927204,0.0000000000946897,2.77948E-027,0.0000000000000329617,2.08549E-036,0.000000000000122092,5.31085E-025,0.000000000849699
