row.names,#a,&a,0a,0b,0i,1L,1[,1a,1b,1c,1e,1f,1g,1m,1o,1t,1z,2[,2a,2h,2o,3a,3b,3d,4a,4b,4d,4g,4n,4p,4s,5d,5j,5q,5z,6d,6g,6j,6n,6p,7a,7d,7p,7r,8d,9a,2g,2u,2z,3g,5n,5r
4.66,0.00000680432,0.0131,0.00165614,2.89965E-022,3.0264E-028,0.00000703736,0.00000141499,0.00762191,0.000000000000179553,0.00000000045316,0.00273737,0.00000153426,0.00113698,0.423968,0.00230184,4.97029E-029,0.00000000554346,0.0000000833638,0.273253,0.00000901567,0.00000465626,0.0084814,0.00000000000512842,0.0419498,0.0420879,0.00000120273,0.000373396,0.00596129,8.98748E-026,0.0000000048264,5.04175E-029,0.000000800131,0.000000000286699,0.000000000597232,3.18145E-023,0.00000933875,0.178035,0.0000000000227359,0.00000000000829529,7.27695E-018,0.0377067,0.000193297,0.00000306344,0.000638584,0.0453681,0.0000710351,0.124925,0.0000000000000200101,0.0000000000000435126,0.0015523,2.6472E-017,0.0109412
4.67,0.00000876235,0.0147155,0.00194248,4.93717E-022,5.5253E-028,0.00000896904,0.00000183751,0.00821639,0.000000000000263802,0.000000000620388,0.00314677,0.00000198779,0.00133763,0.447373,0.00272231,9.16594E-029,0.00000000762157,0.000000111207,0.286406,0.0000114228,0.00000604931,0.00983193,0.0000000000074624,0.0470542,0.0464943,0.00000155134,0.000455036,0.00679596,1.59564E-025,0.00000000662185,9.27422E-029,0.00000105215,0.00000000040452,0.000000000850045,5.4637E-023,0.0000119253,0.191617,0.0000000000328516,0.0000000000120314,1.15493E-017,0.0404454,0.000239025,0.00000392171,0.000771676,0.0513919,0.0000877493,0.130599,0.0000000000000303667,0.0000000000000656284,0.00186137,4.20902E-017,0.0125937
4.68,0.0000112528,0.0164881,0.00227248,8.38184E-022,1.0058E-027,0.0000113976,0.00000237938,0.00885603,0.000000000000386457,0.000000000846863,0.00360687,0.00000256803,0.00156957,0.470952,0.00321032,1.68538E-028,0.0000000104481,0.000000147925,0.299694,0.0000144304,0.00000783695,0.011367,0.0000000000108269,0.0526389,0.0512314,0.00000199515,0.000552948,0.00772523,2.82462E-025,0.00000000905871,1.701E-028,0.00000137953,0.000000000569094,0.00000000120634,9.35576E-023,0.0000151853,0.205731,0.0000000000473311,0.0000000000173994,1.82765E-017,0.0432598,0.000294738,0.00000500592,0.000929941,0.0580564,0.000108088,0.136133,0.0000000000000459488,0.0000000000000986956,0.00222576,6.67279E-017,0.0144569
4.69,0.0000144119,0.018428,0.00265179,1.4189E-021,1.82565E-027,0.0000144419,0.0000030723,0.00954398,0.000000000000564517,0.0000000011527,0.00412225,0.00000330824,0.00183697,0.494612,0.00377498,3.09005E-028,0.0000000142815,0.000000196208,0.313076,0.0000181771,0.0000101244,0.013107,0.0000000000156629,0.0587304,0.0563097,0.0000025585,0.000670033,0.00875647,4.98583E-025,0.0000000123565,3.1109E-028,0.00000180354,0.000000000798311,0.00000000170704,1.59744E-022,0.0000192826,0.220346,0.0000000000679986,0.0000000000250903,2.88388E-017,0.0461397,0.000362423,0.00000637152,0.00111761,0.065407,0.000132767,0.14149,0.0000000000000693261,0.000000000000147996,0.00265412,1.05484E-016,0.0165516
4.7,0.0000184073,0.0205451,0.00308655,2.39494E-021,3.30408E-027,0.0000182459,0.00000395569,0.0102835,0.000000000000822227,0.00000000156443,0.00469757,0.00000424965,0.00214434,0.518253,0.00442619,5.64883E-028,0.0000000194644,0.000000259506,0.326509,0.0000228299,0.0000130427,0.0150733,0.0000000000225928,0.065353,0.0617377,0.00000327135,0.000809607,0.00989692,8.7749E-025,0.0000000168057,5.67283E-028,0.00000235103,0.00000000111658,0.0000000024085,2.71958E-022,0.0000244168,0.235426,0.0000000000974095,0.0000000000360756,4.5372E-017,0.0490727,0.000444399,0.00000808621,0.00133945,0.0734876,0.000162618,0.146631,0.000000000000104291,0.000000000000221274,0.00315614,1.66264E-016,0.0188994
4.71,0.0000234466,0.0228497,0.00358357,4.03077E-021,5.9626E-027,0.0000229852,0.00000507865,0.011078,0.00000000000119415,0.00000000211715,0.00533766,0.0000054435,0.00249674,0.541775,0.00517491,1.02968E-027,0.0000000264515,0.000000342252,0.339953,0.0000285906,0.0000167553,0.017289,0.0000000000324948,0.0725309,0.0675234,0.00000417071,0.000975503,0.011154,1.53992E-024,0.0000000227908,1.0315E-027,0.00000305588,0.00000000155723,0.00000000338839,4.61669E-022,0.0000308319,0.25093,0.000000000139145,0.0000000000517219,7.1178E-017,0.0520464,0.000543398,0.0000102329,0.00160097,0.0823431,0.00019862,0.151518,0.000000000000156438,0.00000000000032988,0.00374276,2.61312E-016,0.0215233
4.72,0.0000297839,0.0253516,0.0041502,6.76413E-021,1.07287E-026,0.000028871,0.00000650179,0.011931,0.00000000000172929,0.00000000285684,0.00604732,0.00000695288,0.00289959,0.565076,0.00603293,1.8714E-027,0.0000000358419,0.000000450094,0.353361,0.0000357006,0.0000214639,0.0197783,0.0000000000466002,0.0802849,0.0736727,0.00000530182,0.00117207,0.0125349,2.69453E-024,0.0000000308173,1.87011E-027,0.0000039605,0.00000000216543,0.00000000475303,7.81433E-022,0.0000388234,0.266811,0.00000000019819,0.000000000073939,1.11335E-016,0.0550466,0.000662588,0.0000129121,0.0019083,0.0920155,0.000241909,0.156114,0.000000000000233973,0.000000000000490355,0.00442612,4.09502E-016,0.0244471
4.73,0.0000377319,0.0280611,0.00479451,1.13184E-020,1.9249E-026,0.0000361592,0.00000830015,0.0128463,0.00000000000249707,0.00000000384393,0.00683146,0.0000088557,0.00335891,0.588057,0.00701317,3.39143E-027,0.0000000484254,0.000000590241,0.366689,0.0000444498,0.0000274191,0.0225672,0.0000000000666356,0.0886353,0.0801911,0.0000067202,0.0014043,0.0140467,4.70132E-024,0.00000004155,3.38083E-027,0.00000511811,0.00000000300248,0.00000000664801,1.31888E-021,0.0000487507,0.283015,0.000000000281489,0.000000000105396,1.73646E-016,0.0580592,0.000805673,0.0000162462,0.00226846,0.102547,0.000293806,0.160383,0.000000000000348927,0.000000000000726794,0.00521983,6.39887E-016,0.0276956
4.74,0.0000476707,0.0309878,0.00552515,1.88839E-020,3.44349E-026,0.0000451551,0.0000105657,0.0138278,0.00000000000359528,0.00000000515711,0.00769483,0.0000112472,0.00388113,0.610612,0.00812936,6.12806E-027,0.0000000652359,0.000000771818,0.37989,0.0000551817,0.000034928,0.0256824,0.0000000000950069,0.0975979,0.0870817,0.00000849318,0.00167781,0.0156962,8.17871E-024,0.0000000558572,6.09412E-027,0.00000659486,0.00000000415095,0.00000000927135,2.21948E-021,0.0000610454,0.299486,0.000000000398649,0.000000000149801,2.7004E-016,0.0610688,0.000976915,0.0000203821,0.00268923,0.113975,0.000355831,0.164292,0.000000000000518838,0.00000000000107409,0.00613887,9.96974E-016,0.031294
4.75,0.0000600651,0.0341421,0.00635159,3.14158E-020,6.14241E-026,0.0000562258,0.0000134117,0.0148796,0.00000000000516166,0.00000000689911,0.00864218,0.0000142442,0.00447331,0.632648,0.00939641,1.10411E-026,0.000000087628,0.0000010064,0.392919,0.0000683065,0.0000443692,0.0291524,0.000000000135067,0.107187,0.0943473,0.0000107029,0.00199899,0.0174898,1.41873E-023,0.0000000748738,1.09535E-026,0.00000847322,0.00000000572213,0.0000000128925,3.72435E-021,0.0000762291,0.316162,0.000000000562971,0.000000000212305,4.18732E-016,0.0640602,0.00118126,0.0000254979,0.00317942,0.126337,0.000429746,0.167808,0.000000000000769261,0.00000000000158276,0.0071999,1.54887E-015,0.0352688
4.76,0.0000754775,0.0375336,0.00728389,5.21128E-020,1.09249E-025,0.0000698074,0.0000169758,0.0160059,0.00000000000738915,0.00000000920299,0.00967797,0.0000179888,0.00514299,0.654065,0.0108301,1.98352E-026,0.000000117364,0.00000130856,0.405732,0.0000843073,0.0000562048,0.0330064,0.000000000191461,0.117413,0.101988,0.0000134483,0.00237499,0.0194333,2.4539E-023,0.000000100073,1.96309E-026,0.0000108551,0.00000000786511,0.000000017876,6.23148E-021,0.0000949251,0.332977,0.000000000792758,0.00000000030002,6.47416E-016,0.0670179,0.00142438,0.0000318061,0.00374877,0.139664,0.000517563,0.170904,0.00000000000113724,0.00000000000232557,0.0084211,2.39934E-015,0.0396464
