   atom C1 C based-on 1 O3 1 C3 1 C2 bond-length: 7.82960 angle: 17.90639 tors:  -87.76720
   atom C2 C based-on 0 C1 1 O3 1 C3 bond-length: 1.53896 angle: 14.71917 tors:  175.87083
   atom C3 C based-on 0 C2 0 C1 1 O3 bond-length: 1.52793 angle: 111.16498 tors:  -38.23292
   atom C4 C based-on 0 C3 0 C2 0 C1 bond-length: 1.52411 angle: 112.18610 tors:  -47.47223
   atom C5 C based-on 0 C4 0 C3 0 C2 bond-length: 1.52936 angle: 109.83957 tors:   46.31819
   atom O5 O based-on 0 C5 0 C4 0 C3 bond-length: 1.39994 angle: 111.50530 tors:  -54.09477
